Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.82906126,0.125,0.875,0.333669618,0.05,1.0,0.390821266
1,0.82906126,0.125,0.75,0.26426748399999994,0.05,1.0,0.357654678
2,0.82906126,0.125,0.75,0.25175022599999997,0.05,1.0,0.294008838
3,0.82906126,0.125,0.6615,0.24373864199999998,0.05,1.0,0.18829469
4,0.82906126,0.125,0.30929,0.23940762,0.05,1.0,0.128706962
5,0.8423383657,0.02881,0.25461,0.239398376,0.05,0.93103,0.09624079399999999
6,0.8423383657,0.02881,0.25037,0.244708238,0.05,0.86207,0.06828548999999999
7,0.8423383657,0.02881,0.25037,0.24238200999999998,0.05,0.86207,0.064902172
8,0.8423383657,0.02881,0.2504,0.238009566,0.05,0.86207,0.057135889999999995
9,0.8423383657,0.02881,0.25,0.24016152400000002,0.05,0.86207,0.05180448799999999
10,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
11,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
12,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
13,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
14,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
15,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
16,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
17,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
18,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
19,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
20,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
21,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
22,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
23,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
24,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
25,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
26,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
27,0.8423383657,0.02881,0.25,0.249861524,0.05,0.86207,0.05033241599999999
Best Pareto front
Generation,Hypervolume,error,gate fit
7,0.8423383657,0.125,0.06897
7,0.8423383657,0.25,0.05
7,0.8423383657,0.02881,0.86207
Best fitness
Objective,Generation,Error
0,7,0.02881
1,2,0.05
Avg simulation runtime,Avg generation runtime
26.91214285714286,32.60535714285714
