Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.82475126,0.125,0.875,0.3411568400000001,0.05,1.0,0.37431238
1,0.82906126,0.125,0.875,0.29102467000000004,0.05,1.0,0.32860028
2,0.82906126,0.125,0.55592,0.25245187999999996,0.05,1.0,0.29237790999999996
3,0.8772339171000001,0.00861,0.31387,0.24242160999999998,0.05,1.0,0.20818303
4,0.8772339171000001,0.00861,0.28193,0.23964976999999998,0.05,0.82759,0.1369731
5,0.8772339171000001,0.00861,0.25458,0.23983463,0.05,0.62069,0.09339973
6,0.8772339171000001,0.00861,0.25106,0.24433336,0.05,0.62069,0.0619191
7,0.8772339171000001,0.00861,0.25,0.24950861,0.05,0.58621,0.050574150000000005
8,0.8772339171000001,0.00861,0.25,0.24926722,0.05,0.58621,0.05111036000000001
9,0.8772339171000001,0.00861,0.25,0.24926722,0.05,0.58621,0.05111036000000001
10,0.8807975100000001,0.0,0.25,0.2495,0.05,0.58621,0.050574150000000005
11,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
12,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
13,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
14,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
15,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
16,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
17,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
18,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
19,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
20,0.8807975100000001,0.0,0.25,0.24925,0.05,0.58621,0.05111036000000001
21,0.89803876,0.0,0.25,0.2495,0.05,0.44828,0.050436220000000004
22,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
23,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
24,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
25,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
26,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
27,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
28,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
29,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
30,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
31,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
32,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
33,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
34,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
35,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
36,0.89803876,0.0,0.25,0.24925,0.05,0.44828,0.050834500000000005
37,0.9023500100000001,0.0,0.25,0.2495,0.05,0.41379,0.050401730000000006
38,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
39,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
40,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
41,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
42,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
43,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
44,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
45,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
46,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
47,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
48,0.9023500100000001,0.0,0.25,0.24925,0.05,0.41379,0.05076552000000001
