Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.8420911493000001,0.08336,0.875,0.45032632,0.005,0.72414,0.12826756
1,0.8420911493000001,0.08336,0.875,0.6529576,0.005,0.68966,0.05953871999999998
2,0.8753612028,0.08336,0.875,0.65411066,0.005,0.65517,0.06446643999999997
3,0.9138845260999999,0.02457,0.875,0.6305705,0.005,0.68966,0.06903611999999998
4,0.9148870892,0.02304,0.875,0.5815340000000001,0.005,0.75862,0.07682188
5,0.922711013,0.0111,0.875,0.5990589599999999,0.005,0.65517,0.055771619999999994
6,0.922711013,0.0111,0.875,0.56771024,0.005,0.65517,0.06900564
7,0.9295363764000001,0.00591,0.875,0.46994615999999995,0.005,0.68966,0.09726336000000001
8,0.9295363764000001,0.00591,0.875,0.46755282,0.005,0.65517,0.09605202
9,0.9295363764000001,0.00591,0.875,0.46018363999999995,0.005,0.55172,0.08988294
10,0.9321761305999999,0.00242,0.875,0.4033515200000001,0.005,0.58621,0.1168713
11,0.932226486,0.00242,0.875,0.45846511999999995,0.005,0.58621,0.09861848
12,0.9338053899999998,1e-05,0.875,0.40421718,0.005,0.55172,0.13841098
13,0.9341226278,0.0,0.875,0.3159495,0.005,0.62069,0.19633612
14,0.9342561041,0.0,0.875,0.31635505999999997,0.005,0.51724,0.19743814
15,0.934270932,0.0,0.875,0.3169739,0.005,0.55172,0.20162678
16,0.934270932,0.0,0.875,0.26214545999999994,0.005,0.51724,0.22666638
17,0.934270932,0.0,0.875,0.25351648,0.005,0.55172,0.23892206
18,0.934270932,0.0,0.875,0.23498753999999997,0.005,0.48276,0.24875228
19,0.934270932,0.0,0.875,0.20483228,0.005,0.62069,0.25842504
20,0.934270932,0.0,0.875,0.19919331999999998,0.005,0.62069,0.26997203999999997
21,0.934270932,0.0,0.875,0.22741872000000002,0.005,0.62069,0.25865293999999994
22,0.934270932,0.0,0.875,0.2188362,0.005,0.65517,0.26666196000000003
23,0.9342947255,0.0,0.875,0.18336202000000004,0.005,0.62069,0.27522152
24,0.9342947255,0.0,0.875,0.16404129999999997,0.005,0.62069,0.29461975999999995
25,0.9342947255,0.0,0.875,0.20798809999999998,0.005,0.65517,0.27348924
