Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.8772599772,0.04808,0.875,0.45166385000000003,0.005,0.7931,0.171478905
1,0.8781591789,0.04571,0.875,0.57866411,0.005,0.96552,0.08974195
2,0.8984889872999999,0.00611,0.875,0.62669011,0.005,0.65517,0.073044265
3,0.9031188887999999,0.00224,0.875,0.6453501650000001,0.005,0.65517,0.07211117499999999
4,0.9047486772,0.00028,0.875,0.5568478250000001,0.005,0.72414,0.163668785
5,0.9082177599999999,0.0,0.875,0.48991518500000003,0.005,0.72414,0.22134718499999997
6,0.90843326,-0.0,0.875,0.364673725,0.005,0.75862,0.33640508
7,0.90843326,-0.0,0.875,0.33250181500000003,0.005,0.75862,0.35916198
8,0.9127432599999998,-0.0,0.875,0.31522915,0.005,0.72414,0.36482864499999995
9,0.91705326,-0.0,0.875,0.25756206,0.005,0.72414,0.396150705
10,0.91705326,-0.0,0.875,0.25035847,0.005,0.68966,0.40201976
11,0.9213645100000001,-0.0,0.875,0.23973471999999998,0.005,0.72414,0.42028675
12,0.9213645100000001,-0.0,0.875,0.211310115,0.005,0.72414,0.40210323
13,0.9213645100000001,-0.0,0.875,0.22537467499999997,0.005,0.65517,0.39029260000000005
14,0.9256745099999999,-0.0,0.875,0.21555445,0.005,0.65517,0.36743155
15,0.9256745099999999,-0.0,0.875,0.20378877,0.005,0.65517,0.37811356
16,0.9256745099999999,-0.0,0.875,0.21485106,0.005,0.62069,0.36745922
17,0.9256745099999999,-0.0,0.875,0.181712275,0.005,0.65517,0.38041868500000003
18,0.9256745099999999,-0.0,0.875,0.171523555,0.005,0.65517,0.38157335
19,0.9256745099999999,-0.0,0.875,0.15876310000000002,0.005,0.72414,0.387134995
20,0.9256745099999999,-0.0,0.875,0.15704212000000004,0.005,0.65517,0.37890607500000006
21,0.9256745099999999,-0.0,0.875,0.191997825,0.005,0.65517,0.37068104
22,0.9256745099999999,-0.0,0.875,0.14971916500000002,0.005,0.65517,0.38483923500000006
23,0.9256745099999999,-0.0,0.875,0.14464414,0.005,0.68966,0.390218295
24,0.9256745099999999,-0.0,0.875,0.14362049999999998,0.005,0.65517,0.38624620000000004
25,0.9256745099999999,-0.0,0.875,0.152317315,0.005,0.65517,0.387031375
26,0.9256745099999999,-0.0,0.875,0.16070791499999998,0.005,0.65517,0.37949750000000004
27,0.9256745099999999,-0.0,0.875,0.15029212,0.005,0.72414,0.3917742450000001
28,0.9256745099999999,-0.0,0.875,0.15278123500000002,0.005,0.68966,0.384750215
29,0.9256745099999999,-0.0,0.875,0.14396540499999996,0.005,0.68966,0.383836985
30,0.9256745099999999,-0.0,0.875,0.143154925,0.005,0.7931,0.38642015500000004
31,0.9256745099999999,-0.0,0.875,0.15001676999999997,0.005,0.65517,0.376976845
32,0.9256745099999999,-0.0,0.83098,0.15230537,0.005,0.68966,0.38564630499999997
33,0.9256745099999999,-0.0,0.875,0.14918693,0.005,0.65517,0.382961555
34,0.9256745099999999,-0.0,0.875,0.154281345,0.005,0.65517,0.3804498600000001
35,0.9256745099999999,-0.0,0.875,0.14387393000000004,0.005,0.75862,0.38688714
36,0.9256745099999999,-0.0,0.875,0.14097518000000003,0.005,0.65517,0.39256645500000004
37,0.9256745099999999,-0.0,0.875,0.13813392500000002,0.005,0.72414,0.38628644500000003
38,0.9256745099999999,-0.0,0.80521,0.15274721,0.005,0.65517,0.39074799500000007
39,0.9256745099999999,-0.0,0.875,0.143692425,0.005,0.65517,0.38891418
40,0.9256745099999999,-0.0,0.875,0.17631907500000002,0.005,0.68966,0.376970905
41,0.9256745099999999,-0.0,0.875,0.167069635,0.005,0.65517,0.3819975850000001
42,0.9256745099999999,-0.0,0.875,0.133503635,0.005,0.68966,0.38657185000000005
43,0.9256745099999999,-0.0,0.875,0.166707355,0.005,0.65517,0.38036933999999994
44,0.9256745099999999,-0.0,0.875,0.14025198500000002,0.005,0.68966,0.38654215999999997
45,0.9256745099999999,-0.0,0.875,0.141996275,0.005,0.65517,0.386252215
46,0.9332736245999999,-0.0,0.875,0.15300082499999998,0.005,0.65517,0.389839275
47,0.9332736245999999,-0.0,0.79808,0.12671608500000003,0.005,0.65517,0.39190854
