Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.8308345100000001,0.125,0.875,0.32748225999999997,0.005,1.0,0.3711087
1,0.8497505592000001,0.125,0.875,0.26599457,0.005,1.0,0.34199082999999997
2,0.8604652702,0.11999,0.875,0.26199564,0.005,1.0,0.26217877
3,0.8609248885999999,0.11999,0.75,0.25425133,0.005,0.82759,0.15958952999999998
4,0.8652348885999999,0.11999,0.75,0.26614701,0.005,0.51724,0.09526868
5,0.8652348885999999,0.11999,0.7395,0.24093964,0.005,0.51724,0.07472928000000001
6,0.8652348885999999,0.11999,0.25057,0.23942123,0.005,0.51724,0.057253399999999996
7,0.8652348885999999,0.11999,0.25057,0.23202223,0.005,0.51724,0.03568344
8,0.8652348885999999,0.11999,0.25,0.24948998,0.005,0.51724,0.006152420000000001
9,0.8652348885999999,0.11999,0.25,0.24948998,0.005,0.51724,0.006152420000000001
10,0.8652348885999999,0.11999,0.25,0.24948998,0.005,0.51724,0.006152420000000001
11,0.8652348885999999,0.11999,0.25,0.24948998,0.005,0.51724,0.006152420000000001
12,0.8652348885999999,0.11999,0.25,0.24948998,0.005,0.51724,0.006152420000000001
13,0.8652348885999999,0.11999,0.25,0.24948998,0.005,0.51724,0.006152420000000001
14,0.8652348885999999,0.11999,0.25,0.24948998,0.005,0.51724,0.006152420000000001
15,0.8652348885999999,0.11999,0.25,0.24948998,0.005,0.51724,0.006152420000000001
16,0.8655803782,0.11999,0.25,0.24961999,0.005,0.44828,0.00557122
17,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
18,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
19,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
20,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
21,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
22,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
23,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
24,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
25,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
26,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
27,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
28,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
29,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
30,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
31,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
32,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
33,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
34,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
35,0.8655803782,0.11999,0.25,0.24948998,0.005,0.44828,0.0060145
