Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.8563506920999999,0.10319,0.875,0.340176775,0.005,1.0,0.36807918
1,0.8710906920999999,0.10319,0.875,0.27951432,0.005,1.0,0.32146401
2,0.8710906920999999,0.10319,0.875,0.271242895,0.005,1.0,0.25893324
3,0.8710906920999999,0.10319,0.75,0.260026885,0.005,1.0,0.15793393
4,0.8808730468999999,0.06268,0.55416,0.24571267,0.005,0.75862,0.10239107
5,0.8808730468999999,0.06268,0.2758,0.23963327,0.005,0.75862,0.069152865
6,0.8808730468999999,0.06268,0.25084,0.24072056500000003,0.005,0.75862,0.04667176500000001
7,0.8808730468999999,0.06268,0.25006,0.24621268000000002,0.005,0.75862,0.02250987
8,0.8808730468999999,0.06268,0.25,0.24720656,0.005,0.75862,0.008168444999999998
9,0.8808730468999999,0.06268,0.25,0.24954086999999997,0.005,0.75862,0.0064332799999999996
10,0.8808730468999999,0.06268,0.25,0.24954086999999997,0.005,0.75862,0.0064332799999999996
11,0.8808730468999999,0.06268,0.25,0.24954086999999997,0.005,0.75862,0.0064332799999999996
12,0.8808730468999999,0.06268,0.25,0.24954086999999997,0.005,0.75862,0.0064332799999999996
13,0.8836512474,0.06268,0.25,0.249533525,0.005,0.75862,0.00641604
14,0.8836512474,0.06268,0.25,0.24946012,0.005,0.75862,0.006706645
15,0.8836512474,0.06268,0.25,0.24937937,0.005,0.75862,0.00701449
16,0.8841887924,0.06268,0.25,0.24960684,0.005,0.75862,0.006108195
17,0.8841887924,0.06268,0.25,0.249526,0.005,0.75862,0.0063988000000000005
18,0.8841887924,0.06268,0.25,0.249526,0.005,0.75862,0.0063988000000000005
19,0.8843422373000001,0.06268,0.25,0.24960639499999998,0.005,0.75862,0.006108195
20,0.8843422373000001,0.06268,0.25,0.24952511,0.005,0.75862,0.0063988000000000005
21,0.8843805261,0.06255,0.25,0.24969997000000002,0.005,0.75862,0.005731385
22,0.8843805261,0.06255,0.25,0.249618665,0.005,0.75862,0.00602199
23,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
24,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
25,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
26,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
27,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
28,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
29,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
30,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
31,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
32,0.8843805261,0.06255,0.25,0.24952494000000003,0.005,0.75862,0.0063988000000000005
33,0.8852370092999999,0.06255,0.25,0.249618665,0.005,0.72414,0.0060047500000000005
34,0.8852370092999999,0.06255,0.25,0.24952494000000003,0.005,0.72414,0.006364320000000001
35,0.8852370092999999,0.06255,0.25,0.24952494000000003,0.005,0.72414,0.006364320000000001
36,0.8852370092999999,0.06255,0.25,0.24952494000000003,0.005,0.72414,0.006364320000000001
37,0.8852370092999999,0.06255,0.25,0.24952494000000003,0.005,0.72414,0.006364320000000001
38,0.8852370092999999,0.06255,0.25,0.24952494000000003,0.005,0.72414,0.006364320000000001
39,0.8852370092999999,0.06255,0.25,0.24952494000000003,0.005,0.72414,0.006364320000000001
40,0.8852784033000001,0.0624,0.25,0.24961858999999997,0.005,0.72414,0.0060047500000000005
41,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
42,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
43,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
44,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
45,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
46,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
47,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
48,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
49,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
50,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
51,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
52,0.8852784033000001,0.0624,0.25,0.24952479,0.005,0.72414,0.006364320000000001
53,0.8854219024999999,0.06188,0.25,0.24961833000000003,0.005,0.72414,0.0060047500000000005
54,0.8854219024999999,0.06188,0.25,0.24952427,0.005,0.72414,0.006364320000000001
55,0.8854219024999999,0.06188,0.25,0.24952427,0.005,0.72414,0.006364320000000001
56,0.8885595677,0.05051,0.25,0.249612645,0.005,0.72414,0.0060047500000000005
57,0.8893168034000001,0.05051,0.25,0.24959146,0.005,0.72414,0.006073715
58,0.8893168034000001,0.05051,0.25,0.24950740999999999,0.005,0.72414,0.006364320000000001
59,0.8893168034000001,0.05051,0.25,0.24950740999999999,0.005,0.72414,0.006364320000000001
60,0.8893168034000001,0.05051,0.25,0.24950740999999999,0.005,0.72414,0.006364320000000001
61,0.8893168034000001,0.05051,0.25,0.24950740999999999,0.005,0.72414,0.006364320000000001
62,0.8893168034000001,0.05051,0.25,0.24950740999999999,0.005,0.72414,0.006364320000000001
63,0.8896712835,0.05051,0.25,0.249590175,0.005,0.72414,0.006073715
64,0.8896712835,0.05051,0.25,0.24950484,0.005,0.72414,0.006364320000000001
65,0.8896712835,0.05051,0.25,0.24950484,0.005,0.72414,0.006364320000000001
66,0.8926682091,0.03965,0.25,0.249599155,0.005,0.72414,0.0060047500000000005
67,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
68,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
69,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
70,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
71,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
72,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
73,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
74,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
75,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
76,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
77,0.8926682091,0.03965,0.25,0.24949398,0.005,0.72414,0.006364320000000001
78,0.8950916391999999,0.03965,0.25,0.24957052999999998,0.005,0.72414,0.006073715
79,0.8955992215999999,0.03965,0.25,0.24956869,0.005,0.72414,0.006073715
80,0.8968217244000001,0.03522,0.25,0.24957569000000002,0.005,0.72414,0.0060047500000000005
81,0.8968217244000001,0.03522,0.25,0.24957569000000002,0.005,0.72414,0.0060047500000000005
82,0.8968217244000001,0.03522,0.25,0.2494683,0.005,0.72414,0.006364320000000001
