Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.47606387040000003,0.44022,1.0,0.8321724649999999,0.06897,0.89655,0.20456995500000003
1,0.4851486357,0.41389,1.0,0.8137835649999997,0.06897,0.89655,0.17377769499999998
2,0.48515587649999997,0.41389,1.0,0.8142123349999997,0.06897,0.89655,0.13165821
3,0.48515587649999997,0.41389,1.0,0.8234514834024894,0.06897,0.89655,0.14805677385892116
4,0.49839835399999993,0.38138,1.0,0.8157074899999998,0.06897,0.89655,0.12943416500000002
5,0.4993248316,0.38138,1.0,0.8232250155601658,0.06897,0.89655,0.14834297199170124
6,0.4993248316,0.38138,1.0,0.8152913999999998,0.06897,0.89655,0.13091693499999998
7,0.4993248316,0.38138,1.0,0.8212141130705393,0.06897,0.89655,0.14866485995850623
8,0.4993248316,0.38138,1.0,0.8142816249999998,0.06897,0.89655,0.12912385499999998
9,0.4993806973,0.38138,1.0,0.8219334647302902,0.06897,0.89655,0.15036397821576764
10,0.5038218684999999,0.38138,1.0,0.8150027749999997,0.06897,0.89655,0.13024454
11,0.5045349148999999,0.38138,1.0,0.8208205757261409,0.06897,0.89655,0.14954126556016598
12,0.5045349148999999,0.38138,1.0,0.8128306099999998,0.06897,0.89655,0.12721009500000002
13,0.5053200750999999,0.38138,1.0,0.8210782520746885,0.06897,0.89655,0.14952334024896266
14,0.5053200750999999,0.38138,1.0,0.8140743049999998,0.06897,0.89655,0.13038248000000002
15,0.5053200750999999,0.38138,1.0,0.8197956742738587,0.06897,0.89655,0.14864702282157677
16,0.5053200750999999,0.38138,1.0,0.8138051049999997,0.06897,0.89655,0.12633081000000002
17,0.5053228338999999,0.38138,1.0,0.8217180860995849,0.06897,0.89655,0.14909415975103732
18,0.5054980521,0.38092,1.0,0.8144196249999998,0.06897,0.89655,0.12938251
19,0.5067825147,0.38092,1.0,0.8192695798755185,0.06897,0.89655,0.14939817427385893
20,0.5239479562,0.36547,1.0,0.8145165949999997,0.06897,0.89655,0.129296265
21,0.5239479562,0.36547,1.0,0.8233154356846472,0.06897,0.89655,0.14753814834024895
22,0.5277350497000001,0.35632,1.0,0.8143719799999997,0.06897,0.89655,0.12631355
23,0.5277350497000001,0.35632,1.0,0.8201481690871368,0.06897,0.89655,0.1465723132780083
24,0.5351280445000001,0.34787,1.0,0.8140300949999999,0.06897,0.89655,0.12402046000000001
25,0.5351280445000001,0.34787,1.0,0.8226402437759335,0.06897,0.89655,0.1459820487551867
26,0.5351280445000001,0.34787,1.0,0.8159761249999997,0.06897,0.89655,0.12767555000000003
27,0.5351280445000001,0.34787,1.0,0.8223784284232364,0.06897,0.89655,0.1454813070539419
28,0.5382377089,0.34787,1.0,0.8158152949999997,0.06897,0.89655,0.12402043
29,0.5386226266,0.34694,1.0,0.8224395020746885,0.06897,0.89655,0.14633978215767635
30,0.5447956273000001,0.33067,1.0,0.8144704849999997,0.06897,0.89655,0.1269687
31,0.5451707697000001,0.33067,1.0,0.8192795383817425,0.06897,0.89655,0.148003153526971
32,0.5451707697000001,0.33067,1.0,0.8119950349999997,0.06897,0.89655,0.12676181
33,0.5451707697000001,0.33067,1.0,0.8187518238341968,0.06897,0.89655,0.15054762176165803
34,0.5451707697000001,0.33067,1.0,0.8121481099999998,0.06897,0.89655,0.12853766
35,0.5451707697000001,0.33067,1.0,0.8199916217616579,0.06897,0.89655,0.15101208290155438
36,0.5457980565000001,0.33067,1.0,0.8128459949999997,0.06897,0.89655,0.12764107
37,0.5457980565000001,0.33067,1.0,0.8234955440414506,0.06897,0.89655,0.14895742487046632
38,0.5458156413,0.33067,1.0,0.8130750849999997,0.06897,0.89655,0.12774452000000003
39,0.550281178,0.326,1.0,0.8194488860103625,0.06897,0.89655,0.1493326735751295
40,0.550281178,0.326,1.0,0.8140225199999997,0.06897,0.89655,0.128451445
41,0.550281178,0.326,1.0,0.8212483678756475,0.06897,0.89655,0.14813559067357515
42,0.5506619568000001,0.32508,1.0,0.8129337999999998,0.06897,0.89655,0.1281756
43,0.5506619568000001,0.32508,1.0,0.8220530880829013,0.06897,0.89655,0.14679559067357514
44,0.5522761216000001,0.32124,1.0,0.8128931099999998,0.06897,0.89655,0.12845144000000003
45,0.5522761216000001,0.32124,1.0,0.8237210777202071,0.06897,0.93103,0.14829640414507772
46,0.5522761216000001,0.32124,1.0,0.8136465849999998,0.06897,0.89655,0.12571009
47,0.5522761216000001,0.32124,1.0,0.8208868549222796,0.06897,0.89655,0.14747460103626944
48,0.5522761216000001,0.32124,1.0,0.8136439599999997,0.06897,0.89655,0.12605492499999998
49,0.5522761216000001,0.32124,1.0,0.8217029689119169,0.06897,0.89655,0.14695641968911918
50,0.5522761216000001,0.32124,1.0,0.8132145149999997,0.06897,0.89655,0.125641155
51,0.5615232179,0.30123,1.0,0.8211126424870465,0.06897,0.89655,0.14756392746113986
52,0.5615232179,0.30123,1.0,0.8139895749999997,0.06897,0.89655,0.12850318
53,0.5625455262,0.29876,1.0,0.8194148911917097,0.06897,0.89655,0.14675991191709847
54,0.5625455262,0.29876,1.0,0.8143107449999998,0.06897,0.89655,0.128020435
55,0.5625455262,0.29876,1.0,0.8207071917098443,0.06897,0.89655,0.14693859067357515
56,0.5625455262,0.29876,1.0,0.8137692949999997,0.06897,0.89655,0.128330745
57,0.5625455262,0.29876,1.0,0.8217490155440412,0.06897,0.89655,0.14742092227979275
58,0.5625455262,0.29876,1.0,0.8130703249999996,0.06897,0.89655,0.12703769
59,0.562691386,0.29876,1.0,0.8208159533678754,0.06897,0.89655,0.14774253886010363
60,0.562691386,0.29876,1.0,0.8140372699999998,0.06897,0.89655,0.129692805
61,0.562691386,0.29876,1.0,0.8213281139896371,0.06897,0.89655,0.14820707772020728
62,0.5626948345,0.29876,1.0,0.8130285599999998,0.06897,0.89655,0.128365285
63,0.5626948345,0.29876,1.0,0.8213949119170981,0.06897,0.89655,0.147403103626943
64,0.5627555369,0.29876,1.0,0.8133630249999998,0.06897,0.89655,0.126054935
65,0.5627555369,0.29876,1.0,0.8205288497409324,0.06897,0.89655,0.14727802590673575
66,0.5627555369,0.29876,1.0,0.8136001149999997,0.06897,0.89655,0.12667555000000003
67,0.5627555369,0.29876,1.0,0.8218794507772019,0.06897,0.89655,0.14833210880829018
68,0.5629359196,0.29876,1.0,0.8118788849999998,0.06897,0.89655,0.12831349
69,0.5630311143000001,0.29853,1.0,0.8216793937823832,0.06897,0.89655,0.14818921761658033
