Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.84376576,0.125,0.875,0.33290171799999996,0.005,1.0,0.39957076399999997
1,0.8628157599999999,0.125,0.875,0.268499228,0.005,1.0,0.35876326
2,0.8628157599999999,0.125,0.875,0.255375926,0.005,1.0,0.2818851
3,0.8628157599999999,0.125,0.75,0.253652558,0.005,1.0,0.173860838
4,0.8628157599999999,0.125,0.75,0.26418099199999995,0.005,1.0,0.120269742
5,0.8628157599999999,0.125,0.31993,0.23408000199999998,0.005,0.96552,0.09043702599999999
6,0.8628157599999999,0.125,0.25412,0.237448972,0.005,0.27586,0.058706112
7,0.8628157599999999,0.125,0.25031,0.23532465400000002,0.005,0.2069,0.03289444799999999
8,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
9,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
10,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
11,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
12,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
13,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
14,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
15,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
16,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
17,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
18,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
19,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
20,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
21,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
22,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
23,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
24,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
25,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
26,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
27,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
28,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
29,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
30,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
31,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
32,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
33,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
34,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
35,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
36,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
37,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
38,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
39,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
40,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
41,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
42,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
43,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
44,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
45,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
46,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
47,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
48,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
49,0.8628157599999999,0.125,0.25,0.24995,0.005,0.06897,0.005025588
50,0.9324576618,0.00622,0.25,0.249901244,0.005,0.41379,0.005107346
51,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
52,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
53,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
54,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
55,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
56,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
57,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
58,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
59,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
60,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
61,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
62,0.9324576618,0.00622,0.25,0.24985248799999998,0.005,0.41379,0.005189104
Best Pareto front
Generation,Hypervolume,error,gate fit
52,0.9324576618,0.25,0.005
52,0.9324576618,0.00622,0.41379
52,0.9324576618,0.125,0.06897
Best fitness
Objective,Generation,Error
0,52,0.00622
1,2,0.005
Avg simulation runtime,Avg generation runtime
21.847619047619048,24.021111111111114
