Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.5738969905999999,0.32125,1.0,0.8443436480000001,0.06897,1.0,0.26868256200000007
1,0.5738969905999999,0.32125,1.0,0.8248805140000001,0.06897,1.0,0.2504691
2,0.5738969905999999,0.32125,1.0,0.80680221,0.06897,1.0,0.223669654
3,0.5739190578,0.32125,1.0,0.811480856,0.06897,1.0,0.192318716
4,0.5739190578,0.32125,1.0,0.8167435599999999,0.06897,1.0,0.170209042
5,0.5739190578,0.32125,1.0,0.827443604,0.06897,1.0,0.16049205599999997
6,0.5739190578,0.32125,1.0,0.8270610879999999,0.06897,1.0,0.160740314
7,0.5739190578,0.32125,1.0,0.8277484919999999,0.06897,1.0,0.16099549200000002
8,0.574008361,0.32125,1.0,0.8257392379999997,0.06897,1.0,0.16068516
9,0.6129435034,0.26749,1.0,0.827799222,0.06897,1.0,0.161719626
10,0.6129435034,0.26749,1.0,0.8264199659999999,0.06897,1.0,0.16012654
11,0.6175134578,0.26118,1.0,0.827037134,0.06897,1.0,0.161402356
12,0.6175134578,0.26118,1.0,0.82761293,0.06897,1.0,0.162195472
13,0.6175134578,0.26118,1.0,0.8254247019999998,0.06897,1.0,0.161285156
14,0.6175134578,0.26118,1.0,0.826636398,0.06897,1.0,0.16233341599999998
15,0.6175134578,0.26118,1.0,0.8262480379999999,0.06897,1.0,0.16098168000000002
16,0.6175134578,0.26118,1.0,0.826598108,0.06897,1.0,0.160471376
17,0.6175134578,0.26118,1.0,0.8260885919999998,0.06897,1.0,0.161705822
18,0.6175134578,0.26118,1.0,0.8267206259999998,0.06897,1.0,0.160705816
19,0.6175134578,0.26118,1.0,0.8268257999999999,0.06897,1.0,0.162078172
20,0.6176872754,0.26094,1.0,0.8263791539999998,0.06897,1.0,0.16184376000000003
Best Pareto front
Generation,Hypervolume,error,gate fit
22,0.6176872754,0.82322,0.06897
22,0.6176872754,0.82322,0.06897
22,0.6176872754,0.82322,0.06897
22,0.6176872754,0.82322,0.06897
22,0.6176872754,0.82322,0.06897
22,0.6176872754,0.82322,0.06897
22,0.6176872754,0.82322,0.06897
22,0.6176872754,0.82322,0.06897
22,0.6176872754,0.82322,0.06897
22,0.6176872754,0.60648,0.17241
22,0.6176872754,0.60648,0.17241
22,0.6176872754,0.46715,0.2069
22,0.6176872754,0.46715,0.2069
22,0.6176872754,0.46715,0.2069
22,0.6176872754,0.46715,0.2069
22,0.6176872754,0.46715,0.2069
22,0.6176872754,0.46715,0.2069
22,0.6176872754,0.32125,0.24138
22,0.6176872754,0.32125,0.24138
22,0.6176872754,0.32125,0.24138
22,0.6176872754,0.32125,0.24138
22,0.6176872754,0.32125,0.24138
22,0.6176872754,0.76903,0.10345
22,0.6176872754,0.76903,0.10345
22,0.6176872754,0.62501,0.13793
22,0.6176872754,0.62501,0.13793
22,0.6176872754,0.26094,0.27586
Best fitness
Objective,Generation,Error
0,22,0.26094
1,2,0.06897
Avg simulation runtime,Avg generation runtime
20.395714285714284,41.9247619047619
