Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.34495686299999995,0.625,1.0,0.80973396,0.06897,0.96552,0.21924284
1,0.34495686299999995,0.625,1.0,0.77821454,0.06897,0.96552,0.17289875
2,0.34495686299999995,0.625,1.0,0.7758683399999999,0.06897,0.96552,0.14983025
3,0.34495686299999995,0.625,1.0,0.77516313,0.06897,0.96552,0.14555445
4,0.34495686299999995,0.625,1.0,0.77594834,0.06897,0.96552,0.14534759
5,0.34495686299999995,0.625,1.0,0.7756482600000001,0.06897,0.96552,0.1484854
6,0.34495686299999995,0.625,1.0,0.7754048,0.06897,0.96552,0.14803722
7,0.34495686299999995,0.625,1.0,0.77591467,0.06897,0.96552,0.14572691000000002
8,0.435486863,0.5,1.0,0.7755292100000001,0.06897,0.96552,0.14727857
9,0.435486863,0.5,1.0,0.7753625,0.06897,0.96552,0.14831299
10,0.435486863,0.5,1.0,0.7748486299999999,0.06897,0.96552,0.14851989000000002
11,0.435486863,0.5,1.0,0.7748782599999999,0.06897,0.96552,0.14662338999999996
12,0.435486863,0.5,1.0,0.77417987,0.06897,0.96552,0.14676130999999998
13,0.435486863,0.5,1.0,0.77462437,0.06897,0.96552,0.14803710999999997
14,0.435486863,0.5,1.0,0.77441099,0.06897,0.96552,0.14879573
15,0.435486863,0.5,1.0,0.77377002,0.06897,0.96552,0.14807155
16,0.44841811299999995,0.5,1.0,0.77455089,0.06897,0.96552,0.14848541
17,0.44841811299999995,0.5,1.0,0.77453725,0.06897,0.96552,0.14700273
18,0.44841811299999995,0.5,1.0,0.77415504,0.06897,0.96552,0.14693372999999998
19,0.44841811299999995,0.5,1.0,0.77341718,0.06897,0.96552,0.14838194999999998
20,0.44841811299999995,0.5,1.0,0.7739714,0.06897,0.96552,0.1468992
21,0.44841811299999995,0.5,1.0,0.7752676799999999,0.06897,0.96552,0.1484854
22,0.44841811299999995,0.5,1.0,0.77363712,0.06897,0.96552,0.14662332
23,0.44841811299999995,0.5,1.0,0.77434001,0.06897,0.96552,0.15058876000000002
24,0.44841811299999995,0.5,1.0,0.77378906,0.06897,0.96552,0.14386482999999997
25,0.44841811299999995,0.5,1.0,0.7732969900000001,0.06897,0.96552,0.14745096000000002
26,0.44841811299999995,0.5,1.0,0.7731528900000001,0.06897,0.96552,0.15086464000000002
27,0.44841811299999995,0.5,1.0,0.7746057000000001,0.06897,0.96552,0.14662339
28,0.44841811299999995,0.5,1.0,0.77443579,0.06897,0.96552,0.14700267
29,0.44841811299999995,0.5,1.0,0.77372201,0.06897,0.96552,0.14638194
30,0.44841811299999995,0.5,1.0,0.77446678,0.06897,0.96552,0.14617511
31,0.44841811299999995,0.5,1.0,0.7746213000000001,0.06897,0.96552,0.14672674
32,0.44841811299999995,0.5,1.0,0.7743508299999999,0.06897,0.96552,0.15017499
33,0.44841811299999995,0.5,1.0,0.77332062,0.06897,0.96552,0.14776129
34,0.44841811299999995,0.5,1.0,0.77398738,0.06897,0.96552,0.14703712000000002
35,0.44841811299999995,0.5,1.0,0.7743175699999999,0.06897,0.96552,0.14945092
36,0.44841811299999995,0.5,1.0,0.77508208,0.06897,0.96552,0.14672686999999998
37,0.44841811299999995,0.5,1.0,0.7742791600000001,0.06897,0.96552,0.14834753
38,0.44841811299999995,0.5,1.0,0.7739773700000001,0.06897,0.96552,0.14748536
39,0.44841811299999995,0.5,1.0,0.77356004,0.06897,0.96552,0.14545095
40,0.44841811299999995,0.5,1.0,0.77452639,0.06897,0.96552,0.14683025
41,0.44841811299999995,0.5,1.0,0.77428594,0.06897,0.96552,0.14876127
42,0.44841811299999995,0.5,1.0,0.77411765,0.06897,0.96552,0.1474854
43,0.44841811299999995,0.5,1.0,0.7733290999999999,0.06897,0.96552,0.14827845
44,0.44841811299999995,0.5,1.0,0.7747524499999999,0.06897,0.96552,0.14796812
45,0.44841811299999995,0.5,1.0,0.77282236,0.06897,0.96552,0.14841639
46,0.44841811299999995,0.5,1.0,0.77412691,0.06897,0.96552,0.14865778
47,0.44841811299999995,0.5,1.0,0.77438994,0.06897,0.96552,0.14807167
48,0.44841811299999995,0.5,1.0,0.774278,0.06897,0.96552,0.1493474
49,0.44841811299999995,0.5,1.0,0.77406893,0.06897,0.96552,0.15138182
50,0.44841811299999995,0.5,1.0,0.7738906600000001,0.06897,0.96552,0.15286453
51,0.44841811299999995,0.5,1.0,0.7745337999999999,0.06897,0.96552,0.15010605999999999
52,0.44841811299999995,0.5,1.0,0.7736571,0.06897,0.96552,0.14738197
53,0.44841811299999995,0.5,1.0,0.77455638,0.06897,0.96552,0.15086465
54,0.44841811299999995,0.5,1.0,0.77359523,0.06897,0.96552,0.14638199
