Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.8268495078,0.13446,0.875,0.46116534000000003,0.005,0.68966,0.15289708
1,0.8268495078,0.13446,0.875,0.5975234,0.005,0.72414,0.06423316
2,0.84807576,0.125,0.875,0.5675291,0.005,0.72414,0.06712544
3,0.84807576,0.125,0.875,0.5951669199999999,0.005,0.72414,0.06523976
4,0.84807576,0.125,0.875,0.61570868,0.005,0.75862,0.057789619999999986
5,0.84807576,0.125,0.875,0.58924186,0.005,0.72414,0.06474521999999999
6,0.84807576,0.125,0.875,0.5708264000000001,0.005,0.72414,0.07497882
7,0.84807576,0.125,0.875,0.5916044400000001,0.005,0.7931,0.060647019999999996
8,0.8756499819999999,0.0717,0.875,0.6013306,0.005,0.68966,0.04886824
9,0.8756499819999999,0.0717,0.875,0.5399181999999999,0.005,0.72414,0.0709179
10,0.9049469461999999,0.01507,0.875,0.5006585800000001,0.005,0.68966,0.07333637999999999
11,0.9067847301999999,0.01507,0.875,0.52348876,0.005,0.68966,0.084156
12,0.9136675827999999,0.00554,0.875,0.49243482,0.005,0.68966,0.09472281999999999
13,0.9136675827999999,0.00554,0.875,0.51129784,0.005,0.72414,0.08747653999999999
14,0.9136675827999999,0.00554,0.875,0.42910848000000007,0.005,0.68966,0.1311936
15,0.9164742358,0.00075,0.875,0.3389049,0.005,0.72414,0.22300869999999998
16,0.9166676784,0.00068,0.875,0.35597402,0.005,0.68966,0.19937133999999998
17,0.9169311755999999,0.00018,0.875,0.27860914000000003,0.005,0.68966,0.26850964
18,0.9210661774,0.00018,0.875,0.2672582,0.005,0.68966,0.28722845999999996
19,0.9213231256000001,0.0,0.875,0.27411234,0.005,0.68966,0.27467762
20,0.9213355383999999,0.0,0.875,0.24773989999999999,0.005,0.68966,0.29114717999999995
21,0.9213583018,0.0,0.875,0.22332280000000002,0.005,0.68966,0.29641680000000004
22,0.9213645100000001,0.0,0.875,0.21195724000000002,0.005,0.68966,0.30907544000000003
23,0.9256745099999999,-0.0,0.875,0.16743226000000003,0.005,0.62069,0.33208814000000003
24,0.9256745099999999,-0.0,0.875,0.14974737999999999,0.005,0.62069,0.33429386
25,0.9256745099999999,-0.0,0.875,0.13142682000000003,0.005,0.55172,0.3284894
26,0.9256745099999999,-0.0,0.875,0.11446446,0.005,0.58621,0.32709969999999994
27,0.9256745099999999,-0.0,0.875,0.13139692,0.005,0.55172,0.3263704799999999
28,0.9256745099999999,-0.0,0.875,0.15929226,0.005,0.58621,0.29518001999999993
29,0.9256745099999999,-0.0,0.875,0.197703,0.005,0.68966,0.27439586
30,0.9256745099999999,-0.0,0.875,0.23743563999999998,0.005,0.55172,0.22354935999999997
31,0.9256745099999999,-0.0,0.875,0.23462602000000002,0.005,0.58621,0.22073384
32,0.9256745099999999,-0.0,0.875,0.24621232,0.005,0.58621,0.2254343
33,0.9256745099999999,-0.0,0.875,0.27562274000000003,0.005,0.58621,0.22092478
34,0.9256745099999999,-0.0,0.875,0.25414092,0.005,0.55172,0.22400711999999998
