Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.8628157599999999,0.125,0.875,0.33445360200000007,0.005,1.0,0.38371075
1,0.8628157599999999,0.125,0.75,0.270208424,0.005,1.0,0.34567764199999995
2,0.8628157599999999,0.125,0.75,0.26299476400000005,0.005,1.0,0.281641338
3,0.8637961688,0.12094,0.75,0.25972157399999996,0.005,1.0,0.173450948
4,0.8637961688,0.12094,0.724,0.24680463600000002,0.005,1.0,0.11846518799999999
5,0.8637961688,0.12094,0.27855,0.24138532799999998,0.005,0.75862,0.075259008
6,0.8637961688,0.12094,0.25105,0.24241606999999998,0.005,0.75862,0.046906239999999995
7,0.8637961688,0.12094,0.25039,0.24374750800000003,0.005,0.75862,0.019403268
8,0.8637961688,0.12094,0.25,0.244173376,0.005,0.75862,0.008256861999999998
9,0.8637961688,0.12094,0.25,0.249898376,0.005,0.75862,0.005327035999999999
10,0.8642161758,0.12094,0.25,0.249924188,0.005,0.65517,0.0051556219999999995
11,0.8642161758,0.12094,0.25,0.249898376,0.005,0.65517,0.0052856560000000006
12,0.8642161758,0.12094,0.25,0.249898376,0.005,0.65517,0.0052856560000000006
13,0.8642161758,0.12094,0.25,0.249898376,0.005,0.65517,0.0052856560000000006
14,0.8642161758,0.12094,0.25,0.249898376,0.005,0.65517,0.0052856560000000006
15,0.8642161758,0.12094,0.25,0.249898376,0.005,0.65517,0.0052856560000000006
16,0.8642161758,0.12094,0.25,0.249898376,0.005,0.65517,0.0052856560000000006
17,0.8643561646,0.12094,0.25,0.249924188,0.005,0.62069,0.005148726
18,0.8643561646,0.12094,0.25,0.249898376,0.005,0.62069,0.005271864
19,0.8643561646,0.12094,0.25,0.249898376,0.005,0.62069,0.005271864
20,0.8643561646,0.12094,0.25,0.249898376,0.005,0.62069,0.005271864
21,0.8643561646,0.12094,0.25,0.249898376,0.005,0.62069,0.005271864
22,0.8643561646,0.12094,0.25,0.249898376,0.005,0.62069,0.005271864
23,0.8643561646,0.12094,0.25,0.249898376,0.005,0.62069,0.005271864
24,0.8644961534,0.12094,0.25,0.249924188,0.005,0.58621,0.00514183
25,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
26,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
27,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
28,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
29,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
30,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
31,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
32,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
33,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
34,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
35,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
36,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
37,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
38,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
39,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
40,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
41,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
42,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
43,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
44,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
45,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
46,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
47,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
48,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
49,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
50,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
51,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
52,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
53,0.8644961534,0.12094,0.25,0.249898376,0.005,0.58621,0.005258072
Best Pareto front
Generation,Hypervolume,error,gate fit
26,0.8644961534,0.25,0.005
26,0.8644961534,0.12094,0.58621
26,0.8644961534,0.125,0.06897
Best fitness
Objective,Generation,Error
0,5,0.12094
1,2,0.005
Avg simulation runtime,Avg generation runtime
24.91944444444444,27.980185185185178
