Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.5202271825,0.38573,1.0,0.8475406940000001,0.06897,1.0,0.265475756
1,0.5740290663000001,0.32125,1.0,0.825340316,0.06897,0.93103,0.24004167800000004
2,0.5795474239,0.31367,1.0,0.803257936,0.06897,0.93103,0.215104254
3,0.5795474239,0.31367,1.0,0.8027170439999999,0.06897,0.93103,0.18256718800000002
4,0.5795474239,0.31367,1.0,0.812805278,0.06897,0.93103,0.15753345200000002
5,0.5795474239,0.31367,1.0,0.820162926,0.06897,0.93103,0.152009418
6,0.5880744855,0.30191,1.0,0.8198197059999999,0.06897,0.93103,0.15163703
7,0.5907179615,0.29826,1.0,0.8199122080000001,0.06897,0.93103,0.15103703999999998
8,0.5907179615,0.29826,1.0,0.8203606319999999,0.06897,0.93103,0.15085773
9,0.5917391398999999,0.29685,1.0,0.8199640800000001,0.06897,0.93103,0.150747426
10,0.5917401746,0.29685,1.0,0.8191598219999999,0.06897,0.93103,0.15078188
11,0.5917401746,0.29685,1.0,0.819393278,0.06897,0.93103,0.151561162
12,0.5917794818,0.29685,1.0,0.819756314,0.06897,0.93103,0.151195642
13,0.5917794818,0.29685,1.0,0.8188720099999999,0.06897,0.93103,0.152195636
14,0.5920349786,0.29685,1.0,0.8196789279999999,0.06897,0.93103,0.151099116
15,0.5920349786,0.29685,1.0,0.8202230479999998,0.06897,0.93103,0.151188766
16,0.5920349786,0.29685,1.0,0.819460894,0.06897,0.93103,0.152264612
17,0.5920556666,0.29685,1.0,0.818229876,0.06897,0.93103,0.15134741000000002
18,0.5920556666,0.29685,1.0,0.819386536,0.06897,0.93103,0.151850816
19,0.5920556666,0.29685,1.0,0.8191780899999999,0.06897,0.93103,0.15102328199999998
20,0.5920684241999999,0.29685,1.0,0.8187675259999999,0.06897,0.93103,0.151271512
21,0.5981520402,0.28845,1.0,0.818799014,0.06897,0.93103,0.150595688
Best Pareto front
Generation,Hypervolume,error,gate fit
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.82322,0.06897
23,0.5981520402,0.46715,0.2069
23,0.5981520402,0.46715,0.2069
23,0.5981520402,0.46715,0.2069
23,0.5981520402,0.46715,0.2069
23,0.5981520402,0.32125,0.24138
23,0.5981520402,0.32125,0.24138
23,0.5981520402,0.32125,0.24138
23,0.5981520402,0.60472,0.17241
23,0.5981520402,0.60472,0.17241
23,0.5981520402,0.76903,0.10345
23,0.5981520402,0.76903,0.10345
23,0.5981520402,0.6155,0.13793
23,0.5981520402,0.6155,0.13793
23,0.5981520402,0.28845,0.27586
Best fitness
Objective,Generation,Error
0,23,0.28845
1,2,0.06897
Avg simulation runtime,Avg generation runtime
20.104090909090907,39.4809090909091
