Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.9255745124999999,0.0002,0.875,0.454053402,0.005,0.93103,0.191984288
1,0.9256779804999999,0.0,0.875,0.393042514,0.005,0.72414,0.24461666399999996
2,0.9256779804999999,0.0,0.875,0.297208502,0.005,0.75862,0.30314736199999986
3,0.9256779804999999,0.0,0.875,0.18179362200000002,0.005,0.65517,0.39485488599999996
4,0.9274581828999999,0.0,0.875,0.09102587200000001,0.005,0.65517,0.45717385399999994
5,0.9310156334999999,-0.0,0.75,0.056674978,0.005,0.55172,0.4764646739999999
6,0.9310156334999999,-0.0,0.875,0.085408632,0.005,0.55172,0.46434366599999993
7,0.9310156334999999,-0.0,0.875,0.106508356,0.005,0.55172,0.42184571199999993
8,0.9310156334999999,-0.0,0.875,0.076052954,0.005,0.51724,0.392201284
9,0.9310156334999999,-0.0,0.875,0.055250656,0.005,0.51724,0.3783046799999999
10,0.9310156334999999,-0.0,0.875,0.054034154,0.005,0.51724,0.3794601099999999
11,0.9310156334999999,-0.0,0.875,0.058971974,0.005,0.51724,0.3742332179999999
12,0.9310156334999999,-0.0,0.875,0.11255206600000002,0.005,0.51724,0.34385126199999994
13,0.9310156334999999,-0.0,0.75,0.07707702000000001,0.005,0.51724,0.3655322799999999
14,0.9310156334999999,-0.0,0.875,0.060753642000000004,0.005,0.51724,0.3737586179999999
15,0.9310156334999999,-0.0,0.875,0.074319618,0.005,0.51724,0.3678889439999999
16,0.9310156334999999,-0.0,0.875,0.06538494800000001,0.005,0.51724,0.37013613999999995
Best Pareto front
Generation,Hypervolume,error,gate fit
7,0.9310156334999999,0.75,0.005
7,0.9310156334999999,0.75,0.005
7,0.9310156334999999,0.75,0.005
7,0.9310156334999999,0.75,0.005
7,0.9310156334999999,0.75,0.005
7,0.9310156334999999,0.75,0.005
7,0.9310156334999999,0.75,0.005
7,0.9310156334999999,0.25,0.03448
7,0.9310156334999999,0.25,0.03448
7,0.9310156334999999,0.25,0.03448
7,0.9310156334999999,0.25,0.03448
7,0.9310156334999999,0.25,0.03448
7,0.9310156334999999,0.25,0.03448
7,0.9310156334999999,0.125,0.06897
7,0.9310156334999999,0.125,0.06897
7,0.9310156334999999,0.125,0.06897
7,0.9310156334999999,0.07337,0.27586
7,0.9310156334999999,-0.0,0.37931
Best fitness
Objective,Generation,Error
0,3,0.0
1,2,0.005
Avg simulation runtime,Avg generation runtime
38.95705882352941,51.04764705882353
