Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
67,0.452728113,0.5,1.0,0.78328003,0.06897,1.17241,0.167933515
68,0.452728113,0.5,1.0,0.78240889,0.06897,1.17241,0.16898524500000003
69,0.452728113,0.5,1.0,0.784067395,0.06897,1.17241,0.16939902
70,0.452728113,0.5,1.0,0.782570175,0.06897,1.17241,0.16896798000000002
71,0.452728113,0.5,1.0,0.7837025599999999,0.06897,1.17241,0.16853699
72,0.452728113,0.5,1.0,0.78427242,0.06897,1.24138,0.16908866999999997
73,0.452728113,0.5,1.0,0.784003225,0.06897,1.17241,0.167726605
74,0.452728113,0.5,1.0,0.78296742,0.06897,1.17241,0.16831278500000002
75,0.452728113,0.5,1.0,0.784209285,0.06897,1.17241,0.16969213000000002
76,0.452728113,0.5,1.0,0.78233186,0.06897,1.17241,0.16845076999999997
77,0.452728113,0.5,1.0,0.784774215,0.06897,1.17241,0.169640355
78,0.452728113,0.5,1.0,0.783959595,0.06897,1.17241,0.16696803
79,0.452728113,0.5,1.0,0.78436628,0.06897,1.17241,0.16834731
80,0.452728113,0.5,1.0,0.784606675,0.06897,1.17241,0.16817487499999997
81,0.452728113,0.5,1.0,0.7822924450000001,0.06897,1.17241,0.16838181500000002
82,0.452728113,0.5,1.0,0.78595145,0.06897,1.17241,0.170519675
83,0.452728113,0.5,1.0,0.7861767850000001,0.06897,1.17241,0.16808868999999999
84,0.452728113,0.5,1.0,0.78386803,0.06897,1.17241,0.16910592000000002
85,0.452728113,0.5,1.0,0.785498445,0.06897,1.17241,0.16893352499999997
Best Pareto front
Generation,Hypervolume,error,gate fit
3,0.452728113,0.75,0.06897
3,0.452728113,0.75,0.06897
3,0.452728113,0.75,0.06897
3,0.452728113,0.75,0.06897
3,0.452728113,0.75,0.06897
3,0.452728113,0.75,0.06897
3,0.452728113,0.75,0.06897
3,0.452728113,0.75,0.06897
3,0.452728113,0.625,0.10345
3,0.452728113,0.625,0.10345
3,0.452728113,0.625,0.10345
3,0.452728113,0.625,0.10345
3,0.452728113,0.625,0.10345
3,0.452728113,0.625,0.10345
3,0.452728113,0.625,0.10345
3,0.452728113,0.5,0.13793
Best fitness
Objective,Generation,Error
0,3,0.5
1,2,0.06897
Avg simulation runtime,Avg generation runtime
8.035697674418605,10.326860465116281
