Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.4934535013999999,0.4048,1.0,0.8427077,0.06897,0.86207,0.26462022
1,0.5109294509000001,0.38576,1.0,0.8189328599999999,0.06897,0.86207,0.25551714
2,0.5110011693000001,0.38576,1.0,0.80020128,0.06897,0.86207,0.23986214
3,0.5382058767000001,0.33676,1.0,0.7933074199999999,0.06897,0.72414,0.19462138
4,0.5382058767000001,0.33676,1.0,0.7876957399999999,0.06897,0.72414,0.17262192
5,0.5389534573000001,0.33676,1.0,0.7884165999999998,0.06897,0.75862,0.16227724000000002
6,0.5389534573000001,0.33676,1.0,0.7943210399999998,0.06897,0.68966,0.14420893999999998
7,0.5392986021,0.33676,1.0,0.7981114399999998,0.06897,0.68966,0.14379535999999998
8,0.5628477268,0.31926,1.0,0.7964842599999999,0.06897,0.68966,0.14310566
9,0.5628477268,0.31926,1.0,0.7987985599999998,0.06897,0.68966,0.14255394000000002
10,0.5628477268,0.31926,1.0,0.7960743399999999,0.06897,0.72414,0.14496768
11,0.5735390476,0.31926,1.0,0.7888419599999997,0.06897,0.68966,0.14055405999999998
12,0.5735390476,0.31926,1.0,0.8015883767535069,0.06897,0.75862,0.14373791583166334
13,0.5744057813,0.31926,1.0,0.7966698399999997,0.06897,0.68966,0.1430367
14,0.5744057813,0.31926,1.0,0.7953858399999998,0.06897,0.75862,0.14496766000000003
15,0.5776677002999999,0.31442,1.0,0.7950382599999998,0.06897,0.68966,0.1442089
16,0.5776677002999999,0.31442,1.0,0.7939810599999998,0.06897,0.75862,0.14082982000000002
17,0.5776677002999999,0.31442,1.0,0.7892519799999997,0.06897,0.68966,0.14351944000000003
18,0.5776677002999999,0.31442,1.0,0.7956258999999998,0.06897,0.72414,0.14510562000000002
19,0.5776677002999999,0.31442,1.0,0.7901014199999998,0.06897,0.72414,0.14641586
20,0.5776677002999999,0.31442,1.0,0.7884800599999998,0.06897,0.68966,0.14551931999999998
21,0.5776677002999999,0.31442,1.0,0.7919313599999999,0.06897,0.68966,0.14662280000000005
22,0.5776677002999999,0.31442,1.0,0.7901942,0.06897,0.75862,0.14641594000000002
23,0.5901681797999999,0.29698,1.0,0.7859780199999998,0.06897,0.72414,0.14538141999999998
24,0.5901681797999999,0.29698,1.0,0.7914232999999998,0.06897,0.68966,0.14200216000000002
25,0.5938790885999998,0.2916,1.0,0.7851601599999998,0.06897,0.72414,0.1455882
26,0.5938790885999998,0.2916,1.0,0.7880415999999998,0.06897,0.68966,0.14241598
27,0.5938790885999998,0.2916,1.0,0.7893541999999998,0.06897,0.72414,0.14338132
28,0.5938790885999998,0.2916,1.0,0.7877833199999997,0.06897,0.72414,0.14496754
29,0.5938790885999998,0.2916,1.0,0.7910052999999998,0.06897,0.72414,0.14600200000000002
30,0.5938794333999998,0.2916,1.0,0.7908937599999998,0.06897,0.68966,0.14400210000000002
31,0.5940242829999999,0.29139,1.0,0.78803264,0.06897,0.72414,0.14524342
32,0.5940242829999999,0.29139,1.0,0.7872875599999999,0.06897,0.75862,0.14517454000000002
33,0.5940242829999999,0.29139,1.0,0.7934890199999999,0.06897,0.72414,0.14317444000000001
34,0.5940242829999999,0.29139,1.0,0.7968231999999998,0.06897,0.72414,0.14841586
35,0.5940242829999999,0.29139,1.0,0.7910070999999999,0.06897,0.72414,0.14482956000000002
36,0.5940242829999999,0.29139,1.0,0.7955815399999999,0.06897,0.72414,0.14648478
37,0.5940242829999999,0.29139,1.0,0.78716202,0.06897,0.72414,0.1471744
38,0.5940242829999999,0.29139,1.0,0.7914693999999999,0.06897,0.72414,0.14869172000000003
39,0.5947231925999998,0.29139,1.0,0.7845948399999999,0.06897,0.72414,0.14620893999999998
40,0.5947231925999998,0.29139,1.0,0.7895852199999999,0.06897,0.75862,0.14538134
41,0.5947231925999998,0.29139,1.0,0.7895849599999998,0.06897,0.68966,0.14676060000000002
42,0.5947963113999999,0.29139,1.0,0.7797755599999998,0.06897,0.72414,0.14593306
43,0.5947976905999999,0.29139,1.0,0.7949718999999997,0.06897,0.68966,0.14207106000000003
44,0.5947976905999999,0.29139,1.0,0.7864387199999999,0.06897,0.68966,0.14813986
45,0.5947976905999999,0.29139,1.0,0.7879057599999999,0.06897,0.72414,0.14434682000000004
46,0.5956070273999998,0.29082,1.0,0.7914253999999998,0.06897,0.75862,0.14517446
47,0.5956070273999998,0.29082,1.0,0.7870829799999999,0.06897,0.68966,0.14303652
48,0.5958221825999999,0.29082,1.0,0.7839067999999999,0.06897,0.7931,0.14793302
49,0.5960015302999998,0.29082,1.0,0.7845711199999998,0.06897,0.68966,0.14620892000000002
50,0.5960032542999999,0.29082,1.0,0.7810631199999998,0.06897,0.7931,0.14372624
51,0.6262147423,0.24702,1.0,0.7777139999999998,0.06897,0.72414,0.14758812000000002
52,0.6262150871,0.24702,1.0,0.7856840799999999,0.06897,0.75862,0.14820892
53,0.6262150871,0.24702,1.0,0.7864214999999999,0.06897,0.68966,0.14669152
54,0.6296845798999999,0.24199,1.0,0.7848841199999999,0.06897,0.75862,0.14696748
55,0.6300901822999999,0.24199,1.0,0.7880777799999998,0.06897,0.68966,0.14696752000000002
56,0.6300901822999999,0.24199,1.0,0.7813734199999999,0.06897,0.72414,0.15069156
57,0.6300901822999999,0.24199,1.0,0.7837382599999999,0.06897,0.68966,0.15020878000000001
58,0.6300901822999999,0.24199,1.0,0.7779389199999999,0.06897,0.72414,0.14903634
59,0.6300901822999999,0.24199,1.0,0.7802404,0.06897,0.68966,0.14889852
60,0.6300901822999999,0.24199,1.0,0.7761591999999998,0.06897,0.72414,0.14641576
61,0.6300901822999999,0.24199,1.0,0.7829412399999999,0.06897,0.75862,0.14710538
62,0.6314838638999999,0.24199,1.0,0.7881570599999999,0.06897,0.68966,0.1486226
63,0.6315011038999999,0.24199,1.0,0.7898249799999999,0.06897,0.68966,0.14807088
64,0.6315048966999999,0.24199,1.0,0.7871799999999999,0.06897,0.72414,0.14924328
65,0.6323739942999999,0.24073,1.0,0.7830612999999998,0.06897,0.72414,0.14662270000000002
66,0.6323739942999999,0.24073,1.0,0.7801915999999999,0.06897,0.7931,0.14945032
67,0.6323739942999999,0.24073,1.0,0.7845171799999998,0.06897,0.75862,0.15151910000000002
68,0.6326784526999999,0.24073,1.0,0.7801385399999998,0.06897,0.72414,0.14738134
69,0.6326784526999999,0.24073,1.0,0.7867512599999997,0.06897,0.68966,0.14807098000000002
70,0.6326784526999999,0.24073,1.0,0.7775139199999999,0.06897,0.68966,0.14903648
71,0.6326784526999999,0.24073,1.0,0.7796011199999998,0.06897,0.75862,0.147795
72,0.6326784526999999,0.24073,1.0,0.7801570999999999,0.06897,0.72414,0.14565718
73,0.6326784526999999,0.24073,1.0,0.7845779599999998,0.06897,0.68966,0.14289858
74,0.6329874681000001,0.24073,1.0,0.78539286,0.06897,0.68966,0.1471053
75,0.6330095353,0.24073,1.0,0.7842689999999998,0.06897,0.72414,0.14786406
76,0.6330095353,0.24073,1.0,0.7839977599999998,0.06897,0.68966,0.14758828
77,0.6330095353,0.24073,1.0,0.78597292,0.06897,0.68966,0.14841566
