Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.5367132431000001,0.36202,1.0,0.84807497,0.06897,0.93103,0.279027506
1,0.5701000057000001,0.30679,1.0,0.826249528,0.06897,0.93103,0.253690012
2,0.5776997942000001,0.30679,1.0,0.8110045339999998,0.06897,1.03448,0.22144235799999998
3,0.5777060006000001,0.30679,1.0,0.8129348519999999,0.06897,0.96552,0.19247071
4,0.5777060006000001,0.30679,1.0,0.8256436079999999,0.06897,0.93103,0.16614032
5,0.5777060006000001,0.30679,1.0,0.8272547259999999,0.06897,0.93103,0.161823204
6,0.5865253892,0.29237,1.0,0.826991562,0.06897,0.93103,0.16153351800000001
7,0.5878595017,0.29237,1.0,0.826968658,0.06897,0.93103,0.161168034
8,0.5912016032,0.29237,1.0,0.8277136399999999,0.06897,0.93103,0.161092162
9,0.5937900168,0.29237,1.0,0.8266468399999998,0.06897,0.93103,0.160368048
10,0.5937900168,0.29237,1.0,0.8279164960000001,0.06897,0.93103,0.159968016
11,0.5953323569,0.28974,1.0,0.8266761979999999,0.06897,0.93103,0.160099078
12,0.5953323569,0.28974,1.0,0.826916128,0.06897,0.93103,0.159768038
13,0.5953323569,0.28974,1.0,0.826643224,0.06897,0.93103,0.160085272
14,0.5953323569,0.28974,1.0,0.8254868579999999,0.06897,0.96552,0.159871512
15,0.5953323569,0.28974,1.0,0.82626705,0.06897,0.93103,0.16026458600000001
16,0.5960569673999999,0.28852,1.0,0.825747748,0.06897,0.93103,0.16103698200000002
17,0.5968193547999999,0.28852,1.0,0.8266091239999998,0.06897,0.93103,0.15925083800000003
18,0.5968193547999999,0.28852,1.0,0.8266539479999999,0.06897,0.96552,0.159981856
19,0.5968193547999999,0.28852,1.0,0.8253967779999999,0.06897,0.96552,0.16109906200000002
20,0.5968538348,0.28852,1.0,0.826706592,0.06897,0.93103,0.16029907
Best Pareto front
Generation,Hypervolume,error,gate fit
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.82322,0.06897
22,0.5968538348,0.46715,0.2069
22,0.5968538348,0.46715,0.2069
22,0.5968538348,0.46715,0.2069
22,0.5968538348,0.46715,0.2069
22,0.5968538348,0.32125,0.24138
22,0.5968538348,0.32125,0.24138
22,0.5968538348,0.76903,0.10345
22,0.5968538348,0.76903,0.10345
22,0.5968538348,0.28852,0.41379
22,0.5968538348,0.28852,0.41379
22,0.5968538348,0.60472,0.17241
22,0.5968538348,0.60472,0.17241
22,0.5968538348,0.29074,0.31034
22,0.5968538348,0.29074,0.31034
22,0.5968538348,0.625,0.13793
22,0.5968538348,0.30854,0.27586
Best fitness
Objective,Generation,Error
0,18,0.28852
1,2,0.06897
Avg simulation runtime,Avg generation runtime
19.696190476190473,42.40714285714286
