Generation,Hypervolume,Min error,Max error,Avg error,Min gate fit,Max gate fit,Avg gate fit
0,0.48596826,0.5,1.0,0.870174354,0.005,1.0,0.33908304
1,0.48965326,0.5,1.0,0.8086658800000001,0.005,1.0,0.22356198999999996
2,0.5157393306,0.47086,1.0,0.748410098,0.005,1.0,0.152314112
3,0.5157393306,0.47086,1.0,0.714903366,0.005,1.0,0.08534212
4,0.5157393306,0.47086,1.0,0.686672304,0.005,0.65517,0.059421525999999995
5,0.5157393306,0.47086,1.0,0.677948344,0.005,0.58621,0.037876884000000006
6,0.5310218496,0.43921,0.75,0.717161024,0.005,0.51724,0.007679584
7,0.5343252687,0.43921,0.75,0.678431608,0.005,0.51724,0.008101482000000002
8,0.5915115637999999,0.3489,0.75,0.595356308,0.005,0.51724,0.010162726
9,0.5915115637999999,0.3489,0.625,0.561967776,0.005,0.51724,0.005788000000000001
10,0.604382129,0.3489,0.5,0.49991456,0.005,0.37931,0.005203896
11,0.604382129,0.3489,0.5,0.49988956,0.005,0.37931,0.005258068
12,0.604382129,0.3489,0.5,0.49988956,0.005,0.37931,0.005258068
13,0.6086921289999999,0.3489,0.5,0.49991456,0.005,0.37931,0.005197
14,0.6086921289999999,0.3489,0.5,0.49988956,0.005,0.37931,0.005244276
15,0.6086921289999999,0.3489,0.5,0.49988956,0.005,0.37931,0.005244276
16,0.6120568108,0.34348,0.5,0.499918696,0.005,0.37931,0.005169414
17,0.6120568108,0.34348,0.5,0.499887392,0.005,0.37931,0.005244276
18,0.6120568108,0.34348,0.5,0.499887392,0.005,0.37931,0.005244276
19,0.6120568108,0.34348,0.5,0.499887392,0.005,0.37931,0.005244276
20,0.6120568108,0.34348,0.5,0.499887392,0.005,0.37931,0.005244276
21,0.6120568108,0.34348,0.5,0.499887392,0.005,0.37931,0.005244276
22,0.6120568108,0.34348,0.5,0.499887392,0.005,0.37931,0.005244276
23,0.6163668107999999,0.34348,0.5,0.499912392,0.005,0.37931,0.005190104
24,0.6163668107999999,0.34348,0.5,0.499887392,0.005,0.37931,0.005230484
25,0.6959495099999999,0.25,0.5,0.49995,0.005,0.2069,0.0050403800000000006
26,0.6959495099999999,0.25,0.5,0.4999,0.005,0.2069,0.00508076
27,0.6959495099999999,0.25,0.5,0.4999,0.005,0.2069,0.00508076
28,0.6959495099999999,0.25,0.5,0.4999,0.005,0.2069,0.00508076
29,0.6959495099999999,0.25,0.5,0.4999,0.005,0.2069,0.00508076
30,0.73043201,0.25,0.5,0.49995,0.005,0.06897,0.005012793999999999
31,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
32,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
33,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
34,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
35,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
36,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
37,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
38,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
39,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
40,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
41,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
42,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
43,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
44,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
45,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
46,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
47,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
48,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
49,0.73043201,0.25,0.5,0.4999,0.005,0.06897,0.005025588
Best Pareto front
Generation,Hypervolume,error,gate fit
32,0.73043201,0.5,0.005
32,0.73043201,0.25,0.06897
Best fitness
Objective,Generation,Error
0,27,0.25
1,2,0.005
Avg simulation runtime,Avg generation runtime
26.842399999999998,30.059600000000003
